"sample","fastq_1","fastq_2","run_accession","experiment_accession","sample_accession","secondary_sample_accession","study_accession","secondary_study_accession","submission_accession","run_alias","experiment_alias","sample_alias","study_alias","library_layout","library_selection","library_source","library_strategy","library_name","instrument_model","instrument_platform","base_count","read_count","tax_id","scientific_name","sample_title","experiment_title","study_title","sample_description","fastq_md5","fastq_bytes","fastq_ftp","fastq_galaxy","fastq_aspera"
"ERX12477984","results/fastq/ERX12477984_ERR13106344_1.fastq.gz","results/fastq/ERX12477984_ERR13106344_2.fastq.gz","ERR13106344","ERX12477984","SAMEA115610028","ERS19887608","PRJEB75711","ERP160273","ERA30346317","ena-RUN-TAB-16-05-2024-08:53:18:112-154072","ena-EXPERIMENT-TAB-16-05-2024-08:53:18:112-154071","16hpi_IAV_nucleus_2","91efd3b5-2ec0-4aac-9e82-121c1db5151e","PAIRED","Inverse rRNA selection","TRANSCRIPTOMIC","RNA-Seq","16hpi_IAV_nucleus_2","Illumina NovaSeq 6000","ILLUMINA","13992289972","92664172","9606","Homo sapiens","16hpi_IAV_nucleus_2","Illumina NovaSeq 6000 sequencing","Influenza A virus NS1 and cellular dsRNA","16hpi_IAV_nucleus_2","b3e55ce2a1a8420bcdd899dfbb17da38;f344627e291ffb582792f16d55247e79","2861706252;2935517908","ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/044/ERR13106344/ERR13106344_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/044/ERR13106344/ERR13106344_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/044/ERR13106344/ERR13106344_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/044/ERR13106344/ERR13106344_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/ERR131/044/ERR13106344/ERR13106344_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR131/044/ERR13106344/ERR13106344_2.fastq.gz"
"ERX12477985","results/fastq/ERX12477985_ERR13106345_1.fastq.gz","results/fastq/ERX12477985_ERR13106345_2.fastq.gz","ERR13106345","ERX12477985","SAMEA115610029","ERS19887609","PRJEB75711","ERP160273","ERA30346317","ena-RUN-TAB-16-05-2024-08:53:18:113-154074","ena-EXPERIMENT-TAB-16-05-2024-08:53:18:113-154073","16hpi_IAV_nucleus_3","91efd3b5-2ec0-4aac-9e82-121c1db5151e","PAIRED","Inverse rRNA selection","TRANSCRIPTOMIC","RNA-Seq","16hpi_IAV_nucleus_3","Illumina NovaSeq 6000","ILLUMINA","14877563108","98526908","9606","Homo sapiens","16hpi_IAV_nucleus_3","Illumina NovaSeq 6000 sequencing","Influenza A virus NS1 and cellular dsRNA","16hpi_IAV_nucleus_3","92ba08d6e9da396e3166f4618918fc3c;1cdb15bf6aa9b7cd4f23115d43a91bff","3229021017;3160209274","ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/045/ERR13106345/ERR13106345_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/045/ERR13106345/ERR13106345_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/045/ERR13106345/ERR13106345_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/045/ERR13106345/ERR13106345_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/ERR131/045/ERR13106345/ERR13106345_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR131/045/ERR13106345/ERR13106345_2.fastq.gz"
"ERX12477986","results/fastq/ERX12477986_ERR13106346_1.fastq.gz","results/fastq/ERX12477986_ERR13106346_2.fastq.gz","ERR13106346","ERX12477986","SAMEA115610030","ERS19887610","PRJEB75711","ERP160273","ERA30346317","ena-RUN-TAB-16-05-2024-08:53:18:114-154076","ena-EXPERIMENT-TAB-16-05-2024-08:53:18:113-154075","16hpi_mock_cytosol_1","91efd3b5-2ec0-4aac-9e82-121c1db5151e","PAIRED","Inverse rRNA selection","TRANSCRIPTOMIC","RNA-Seq","16hpi_mock_cytosol_1","Illumina NovaSeq 6000","ILLUMINA","11658288710","77207210","9606","Homo sapiens","16hpi_mock_cytosol_1","Illumina NovaSeq 6000 sequencing","Influenza A virus NS1 and cellular dsRNA","16hpi_mock_cytosol_1","169f632570f227bfaaa9820a6e7e8451;5384abae7b70b309ac646539291c857d","2290841111;2332796854","ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/046/ERR13106346/ERR13106346_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/046/ERR13106346/ERR13106346_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/046/ERR13106346/ERR13106346_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/046/ERR13106346/ERR13106346_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/ERR131/046/ERR13106346/ERR13106346_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR131/046/ERR13106346/ERR13106346_2.fastq.gz"
"ERX12477987","results/fastq/ERX12477987_ERR13106347_1.fastq.gz","results/fastq/ERX12477987_ERR13106347_2.fastq.gz","ERR13106347","ERX12477987","SAMEA115610031","ERS19887611","PRJEB75711","ERP160273","ERA30346317","ena-RUN-TAB-16-05-2024-08:53:18:115-154078","ena-EXPERIMENT-TAB-16-05-2024-08:53:18:114-154077","16hpi_mock_cytosol_2","91efd3b5-2ec0-4aac-9e82-121c1db5151e","PAIRED","Inverse rRNA selection","TRANSCRIPTOMIC","RNA-Seq","16hpi_mock_cytosol_2","Illumina NovaSeq 6000","ILLUMINA","15333055514","101543414","9606","Homo sapiens","16hpi_mock_cytosol_2","Illumina NovaSeq 6000 sequencing","Influenza A virus NS1 and cellular dsRNA","16hpi_mock_cytosol_2","d5ff1576ac5a5b7890c6ae59bf8764c1;a2b23db10a378ddd35c0dcb96594b214","3040640496;3019713421","ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/047/ERR13106347/ERR13106347_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/047/ERR13106347/ERR13106347_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/047/ERR13106347/ERR13106347_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/047/ERR13106347/ERR13106347_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/ERR131/047/ERR13106347/ERR13106347_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR131/047/ERR13106347/ERR13106347_2.fastq.gz"
"ERX12477988","results/fastq/ERX12477988_ERR13106348_1.fastq.gz","results/fastq/ERX12477988_ERR13106348_2.fastq.gz","ERR13106348","ERX12477988","SAMEA115610032","ERS19887612","PRJEB75711","ERP160273","ERA30346317","ena-RUN-TAB-16-05-2024-08:53:18:116-154080","ena-EXPERIMENT-TAB-16-05-2024-08:53:18:115-154079","16hpi_mock_cytosol_3","91efd3b5-2ec0-4aac-9e82-121c1db5151e","PAIRED","Inverse rRNA selection","TRANSCRIPTOMIC","RNA-Seq","16hpi_mock_cytosol_3","Illumina NovaSeq 6000","ILLUMINA","15099617366","99997466","9606","Homo sapiens","16hpi_mock_cytosol_3","Illumina NovaSeq 6000 sequencing","Influenza A virus NS1 and cellular dsRNA","16hpi_mock_cytosol_3","177b5ea12e3a2c647831c367ee5687ce;6bf08c36eadd5be06a9aa3c2955110ee","3093334538;3144138751","ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/048/ERR13106348/ERR13106348_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/048/ERR13106348/ERR13106348_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/048/ERR13106348/ERR13106348_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/048/ERR13106348/ERR13106348_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/ERR131/048/ERR13106348/ERR13106348_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR131/048/ERR13106348/ERR13106348_2.fastq.gz"
"ERX12477989","results/fastq/ERX12477989_ERR13106349_1.fastq.gz","results/fastq/ERX12477989_ERR13106349_2.fastq.gz","ERR13106349","ERX12477989","SAMEA115610033","ERS19887613","PRJEB75711","ERP160273","ERA30346317","ena-RUN-TAB-16-05-2024-08:53:18:116-154082","ena-EXPERIMENT-TAB-16-05-2024-08:53:18:116-154081","16hpi_mock_nucleus_1","91efd3b5-2ec0-4aac-9e82-121c1db5151e","PAIRED","Inverse rRNA selection","TRANSCRIPTOMIC","RNA-Seq","16hpi_mock_nucleus_1","Illumina NovaSeq 6000","ILLUMINA","14093778280","93336280","9606","Homo sapiens","16hpi_mock_nucleus_1","Illumina NovaSeq 6000 sequencing","Influenza A virus NS1 and cellular dsRNA","16hpi_mock_nucleus_1","90bef2b33920a36c93a49f116853608a;0d8a7694aefc3172f9fb686e88ea9392","3213160653;3092062919","ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/049/ERR13106349/ERR13106349_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/049/ERR13106349/ERR13106349_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/049/ERR13106349/ERR13106349_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/049/ERR13106349/ERR13106349_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/ERR131/049/ERR13106349/ERR13106349_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR131/049/ERR13106349/ERR13106349_2.fastq.gz"
"ERX12477990","results/fastq/ERX12477990_ERR13106350_1.fastq.gz","results/fastq/ERX12477990_ERR13106350_2.fastq.gz","ERR13106350","ERX12477990","SAMEA115610034","ERS19887614","PRJEB75711","ERP160273","ERA30346317","ena-RUN-TAB-16-05-2024-08:53:18:117-154084","ena-EXPERIMENT-TAB-16-05-2024-08:53:18:117-154083","16hpi_mock_nucleus_2","91efd3b5-2ec0-4aac-9e82-121c1db5151e","PAIRED","Inverse rRNA selection","TRANSCRIPTOMIC","RNA-Seq","16hpi_mock_nucleus_2","Illumina NovaSeq 6000","ILLUMINA","14995585614","99308514","9606","Homo sapiens","16hpi_mock_nucleus_2","Illumina NovaSeq 6000 sequencing","Influenza A virus NS1 and cellular dsRNA","16hpi_mock_nucleus_2","bf8730161791fcd961b0cbfc75ed1e12;f131fe61ead33273d23f0e8f48139f6c","3406252017;3310328372","ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/050/ERR13106350/ERR13106350_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/050/ERR13106350/ERR13106350_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/050/ERR13106350/ERR13106350_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/050/ERR13106350/ERR13106350_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/ERR131/050/ERR13106350/ERR13106350_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR131/050/ERR13106350/ERR13106350_2.fastq.gz"
"ERX12477991","results/fastq/ERX12477991_ERR13106351_1.fastq.gz","results/fastq/ERX12477991_ERR13106351_2.fastq.gz","ERR13106351","ERX12477991","SAMEA115610035","ERS19887615","PRJEB75711","ERP160273","ERA30346317","ena-RUN-TAB-16-05-2024-08:53:18:118-154086","ena-EXPERIMENT-TAB-16-05-2024-08:53:18:118-154085","16hpi_mock_nucleus_3","91efd3b5-2ec0-4aac-9e82-121c1db5151e","PAIRED","Inverse rRNA selection","TRANSCRIPTOMIC","RNA-Seq","16hpi_mock_nucleus_3","Illumina NovaSeq 6000","ILLUMINA","14220546102","94175802","9606","Homo sapiens","16hpi_mock_nucleus_3","Illumina NovaSeq 6000 sequencing","Influenza A virus NS1 and cellular dsRNA","16hpi_mock_nucleus_3","de6f574c9dc3e270f053411975e2b2f2;50ab3fe90420d68bff8a51629972a356","3166758714;3217435005","ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/051/ERR13106351/ERR13106351_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/051/ERR13106351/ERR13106351_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/051/ERR13106351/ERR13106351_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/051/ERR13106351/ERR13106351_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/ERR131/051/ERR13106351/ERR13106351_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR131/051/ERR13106351/ERR13106351_2.fastq.gz"
"ERX12477992","results/fastq/ERX12477992_ERR13106352_1.fastq.gz","results/fastq/ERX12477992_ERR13106352_2.fastq.gz","ERR13106352","ERX12477992","SAMEA115610036","ERS19887616","PRJEB75711","ERP160273","ERA30346317","ena-RUN-TAB-16-05-2024-08:53:18:119-154088","ena-EXPERIMENT-TAB-16-05-2024-08:53:18:119-154087","8hpi_dNS1_cytosol_1","91efd3b5-2ec0-4aac-9e82-121c1db5151e","PAIRED","Inverse rRNA selection","TRANSCRIPTOMIC","RNA-Seq","8hpi_dNS1_cytosol_1","Illumina NovaSeq 6000","ILLUMINA","19632242652","130014852","9606","Homo sapiens","8hpi_dNS1_cytosol_1","Illumina NovaSeq 6000 sequencing","Influenza A virus NS1 and cellular dsRNA","8hpi_dNS1_cytosol_1","7f27411b1e86b8a4c33fe400da55a28a;d78c35668cc6dae27ec70fbf0dfcf43b","3889838498;3916102384","ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/052/ERR13106352/ERR13106352_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/052/ERR13106352/ERR13106352_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/052/ERR13106352/ERR13106352_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/052/ERR13106352/ERR13106352_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/ERR131/052/ERR13106352/ERR13106352_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR131/052/ERR13106352/ERR13106352_2.fastq.gz"
"ERX12477993","results/fastq/ERX12477993_ERR13106353_1.fastq.gz","results/fastq/ERX12477993_ERR13106353_2.fastq.gz","ERR13106353","ERX12477993","SAMEA115610037","ERS19887617","PRJEB75711","ERP160273","ERA30346317","ena-RUN-TAB-16-05-2024-08:53:18:120-154090","ena-EXPERIMENT-TAB-16-05-2024-08:53:18:119-154089","8hpi_dNS1_cytosol_2","91efd3b5-2ec0-4aac-9e82-121c1db5151e","PAIRED","Inverse rRNA selection","TRANSCRIPTOMIC","RNA-Seq","8hpi_dNS1_cytosol_2","Illumina NovaSeq 6000","ILLUMINA","16175547028","107122828","9606","Homo sapiens","8hpi_dNS1_cytosol_2","Illumina NovaSeq 6000 sequencing","Influenza A virus NS1 and cellular dsRNA","8hpi_dNS1_cytosol_2","8c026601e099ef3fc3216e4cfc660783;d3e09155506b358eccc18c26f5ab2067","3168742741;3202040355","ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/053/ERR13106353/ERR13106353_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/053/ERR13106353/ERR13106353_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/053/ERR13106353/ERR13106353_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/053/ERR13106353/ERR13106353_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/ERR131/053/ERR13106353/ERR13106353_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR131/053/ERR13106353/ERR13106353_2.fastq.gz"
"ERX12477994","results/fastq/ERX12477994_ERR13106354_1.fastq.gz","results/fastq/ERX12477994_ERR13106354_2.fastq.gz","ERR13106354","ERX12477994","SAMEA115610038","ERS19887618","PRJEB75711","ERP160273","ERA30346317","ena-RUN-TAB-16-05-2024-08:53:18:121-154092","ena-EXPERIMENT-TAB-16-05-2024-08:53:18:120-154091","8hpi_dNS1_cytosol_3","91efd3b5-2ec0-4aac-9e82-121c1db5151e","PAIRED","Inverse rRNA selection","TRANSCRIPTOMIC","RNA-Seq","8hpi_dNS1_cytosol_3","Illumina NovaSeq 6000","ILLUMINA","14093053480","93331480","9606","Homo sapiens","8hpi_dNS1_cytosol_3","Illumina NovaSeq 6000 sequencing","Influenza A virus NS1 and cellular dsRNA","8hpi_dNS1_cytosol_3","d91a27edd702770789cae9ee50f5b061;4f370a6961cdb6c42eebca0e0636c601","2744229461;2718685844","ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/054/ERR13106354/ERR13106354_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/054/ERR13106354/ERR13106354_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/054/ERR13106354/ERR13106354_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/054/ERR13106354/ERR13106354_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/ERR131/054/ERR13106354/ERR13106354_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR131/054/ERR13106354/ERR13106354_2.fastq.gz"
"ERX12477995","results/fastq/ERX12477995_ERR13106355_1.fastq.gz","results/fastq/ERX12477995_ERR13106355_2.fastq.gz","ERR13106355","ERX12477995","SAMEA115610039","ERS19887619","PRJEB75711","ERP160273","ERA30346317","ena-RUN-TAB-16-05-2024-08:53:18:121-154094","ena-EXPERIMENT-TAB-16-05-2024-08:53:18:121-154093","8hpi_dNS1_nucleus_1","91efd3b5-2ec0-4aac-9e82-121c1db5151e","PAIRED","Inverse rRNA selection","TRANSCRIPTOMIC","RNA-Seq","8hpi_dNS1_nucleus_1","Illumina NovaSeq 6000","ILLUMINA","15890946456","105238056","9606","Homo sapiens","8hpi_dNS1_nucleus_1","Illumina NovaSeq 6000 sequencing","Influenza A virus NS1 and cellular dsRNA","8hpi_dNS1_nucleus_1","a61e8c5c443414c2da0ee76d3b6049ff;e31a2ab7763904187b87b33b89aa7a3b","3409250084;3495158217","ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/055/ERR13106355/ERR13106355_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/055/ERR13106355/ERR13106355_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/055/ERR13106355/ERR13106355_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/055/ERR13106355/ERR13106355_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/ERR131/055/ERR13106355/ERR13106355_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR131/055/ERR13106355/ERR13106355_2.fastq.gz"
"ERX12477996","results/fastq/ERX12477996_ERR13106356_1.fastq.gz","results/fastq/ERX12477996_ERR13106356_2.fastq.gz","ERR13106356","ERX12477996","SAMEA115610040","ERS19887620","PRJEB75711","ERP160273","ERA30346317","ena-RUN-TAB-16-05-2024-08:53:18:122-154096","ena-EXPERIMENT-TAB-16-05-2024-08:53:18:122-154095","8hpi_dNS1_nucleus_2","91efd3b5-2ec0-4aac-9e82-121c1db5151e","PAIRED","Inverse rRNA selection","TRANSCRIPTOMIC","RNA-Seq","8hpi_dNS1_nucleus_2","Illumina NovaSeq 6000","ILLUMINA","15888772660","105223660","9606","Homo sapiens","8hpi_dNS1_nucleus_2","Illumina NovaSeq 6000 sequencing","Influenza A virus NS1 and cellular dsRNA","8hpi_dNS1_nucleus_2","29c33c54d74007b861290b99f69033b8;f7aaac82fdc6ae6bb9ed61a7eec56267","3351743737;3423462802","ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/056/ERR13106356/ERR13106356_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/056/ERR13106356/ERR13106356_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/056/ERR13106356/ERR13106356_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/056/ERR13106356/ERR13106356_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/ERR131/056/ERR13106356/ERR13106356_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR131/056/ERR13106356/ERR13106356_2.fastq.gz"
"ERX12477997","results/fastq/ERX12477997_ERR13106357_1.fastq.gz","results/fastq/ERX12477997_ERR13106357_2.fastq.gz","ERR13106357","ERX12477997","SAMEA115610041","ERS19887621","PRJEB75711","ERP160273","ERA30346317","ena-RUN-TAB-16-05-2024-08:53:18:123-154098","ena-EXPERIMENT-TAB-16-05-2024-08:53:18:123-154097","8hpi_dNS1_nucleus_3","91efd3b5-2ec0-4aac-9e82-121c1db5151e","PAIRED","Inverse rRNA selection","TRANSCRIPTOMIC","RNA-Seq","8hpi_dNS1_nucleus_3","Illumina NovaSeq 6000","ILLUMINA","16830464530","111460030","9606","Homo sapiens","8hpi_dNS1_nucleus_3","Illumina NovaSeq 6000 sequencing","Influenza A virus NS1 and cellular dsRNA","8hpi_dNS1_nucleus_3","0afab4b445aebd603cd72db30cfc6085;796601ad92712dd08eedfbfae48aa353","3601152343;3645135657","ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/057/ERR13106357/ERR13106357_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/057/ERR13106357/ERR13106357_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/057/ERR13106357/ERR13106357_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/057/ERR13106357/ERR13106357_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/ERR131/057/ERR13106357/ERR13106357_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR131/057/ERR13106357/ERR13106357_2.fastq.gz"
"ERX12477998","results/fastq/ERX12477998_ERR13106358_1.fastq.gz","results/fastq/ERX12477998_ERR13106358_2.fastq.gz","ERR13106358","ERX12477998","SAMEA115610042","ERS19887622","PRJEB75711","ERP160273","ERA30346317","ena-RUN-TAB-16-05-2024-08:53:18:124-154100","ena-EXPERIMENT-TAB-16-05-2024-08:53:18:123-154099","8hpi_IAV_cytosol_1","91efd3b5-2ec0-4aac-9e82-121c1db5151e","PAIRED","Inverse rRNA selection","TRANSCRIPTOMIC","RNA-Seq","8hpi_IAV_cytosol_1","Illumina NovaSeq 6000","ILLUMINA","17814315298","117975598","9606","Homo sapiens","8hpi_IAV_cytosol_1","Illumina NovaSeq 6000 sequencing","Influenza A virus NS1 and cellular dsRNA","8hpi_IAV_cytosol_1","670df81018cd3a5fb61fbe98cfa046ab;1eb4511722500269d44a867af9702bde","3196557194;3233464094","ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/058/ERR13106358/ERR13106358_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/058/ERR13106358/ERR13106358_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/058/ERR13106358/ERR13106358_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/058/ERR13106358/ERR13106358_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/ERR131/058/ERR13106358/ERR13106358_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR131/058/ERR13106358/ERR13106358_2.fastq.gz"
"ERX12477999","results/fastq/ERX12477999_ERR13106359_1.fastq.gz","results/fastq/ERX12477999_ERR13106359_2.fastq.gz","ERR13106359","ERX12477999","SAMEA115610043","ERS19887623","PRJEB75711","ERP160273","ERA30346317","ena-RUN-TAB-16-05-2024-08:53:18:125-154102","ena-EXPERIMENT-TAB-16-05-2024-08:53:18:124-154101","8hpi_IAV_cytosol_2","91efd3b5-2ec0-4aac-9e82-121c1db5151e","PAIRED","Inverse rRNA selection","TRANSCRIPTOMIC","RNA-Seq","8hpi_IAV_cytosol_2","Illumina NovaSeq 6000","ILLUMINA","12527837914","82965814","9606","Homo sapiens","8hpi_IAV_cytosol_2","Illumina NovaSeq 6000 sequencing","Influenza A virus NS1 and cellular dsRNA","8hpi_IAV_cytosol_2","8269e1ce0a9731448ea5d9a33a128dc5;b76380d5e67e7a48e445bca2f2fcab1a","2171814317;2223209665","ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/059/ERR13106359/ERR13106359_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/059/ERR13106359/ERR13106359_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/059/ERR13106359/ERR13106359_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/059/ERR13106359/ERR13106359_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/ERR131/059/ERR13106359/ERR13106359_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR131/059/ERR13106359/ERR13106359_2.fastq.gz"
"ERX12478000","results/fastq/ERX12478000_ERR13106360_1.fastq.gz","results/fastq/ERX12478000_ERR13106360_2.fastq.gz","ERR13106360","ERX12478000","SAMEA115610044","ERS19887624","PRJEB75711","ERP160273","ERA30346317","ena-RUN-TAB-16-05-2024-08:53:18:125-154104","ena-EXPERIMENT-TAB-16-05-2024-08:53:18:125-154103","8hpi_IAV_cytosol_3","91efd3b5-2ec0-4aac-9e82-121c1db5151e","PAIRED","Inverse rRNA selection","TRANSCRIPTOMIC","RNA-Seq","8hpi_IAV_cytosol_3","Illumina NovaSeq 6000","ILLUMINA","15051528094","99678994","9606","Homo sapiens","8hpi_IAV_cytosol_3","Illumina NovaSeq 6000 sequencing","Influenza A virus NS1 and cellular dsRNA","8hpi_IAV_cytosol_3","14089090cf293ae6571af4093608fc21;c8f602ee88713024723f3e1eec98587e","2658591198;2689441211","ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/060/ERR13106360/ERR13106360_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/060/ERR13106360/ERR13106360_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/060/ERR13106360/ERR13106360_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/060/ERR13106360/ERR13106360_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/ERR131/060/ERR13106360/ERR13106360_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR131/060/ERR13106360/ERR13106360_2.fastq.gz"
